time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-03 09:30:00-05:00,BuyEveryDay,17efc82cffdf4aa29dffdea1fb974556,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:30:00-05:00,BuyEveryDay,17efc82cffdf4aa29dffdea1fb974556,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:31:00-05:00,BuyEveryDay,404a9d05de8f45e18ba8d595149bac8c,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:31:00-05:00,BuyEveryDay,404a9d05de8f45e18ba8d595149bac8c,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:32:00-05:00,BuyEveryDay,b5b0d38f18fc440d9d92e26c638b92e8,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:32:00-05:00,BuyEveryDay,b5b0d38f18fc440d9d92e26c638b92e8,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:33:00-05:00,BuyEveryDay,a1ce4bbe201a4f40b27013f6abf94cf4,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:33:00-05:00,BuyEveryDay,a1ce4bbe201a4f40b27013f6abf94cf4,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:34:00-05:00,BuyEveryDay,9393ea19c4a74895946cb9c41ffec8c7,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:34:00-05:00,BuyEveryDay,9393ea19c4a74895946cb9c41ffec8c7,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:35:00-05:00,BuyEveryDay,97663411d57f48acb61156fc44881f0a,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:35:00-05:00,BuyEveryDay,97663411d57f48acb61156fc44881f0a,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:36:00-05:00,BuyEveryDay,e1ffaaa615734c5ebc2bb7907e38842d,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:36:00-05:00,BuyEveryDay,e1ffaaa615734c5ebc2bb7907e38842d,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:37:00-05:00,BuyEveryDay,73fcad2829f74b9db99637569c35ee56,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:37:00-05:00,BuyEveryDay,73fcad2829f74b9db99637569c35ee56,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:38:00-05:00,BuyEveryDay,35051c94fb5c495ba7c7364d7eebdb07,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:38:00-05:00,BuyEveryDay,35051c94fb5c495ba7c7364d7eebdb07,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:39:00-05:00,BuyEveryDay,4913e97a6298476f9aa8835314033123,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:39:00-05:00,BuyEveryDay,4913e97a6298476f9aa8835314033123,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:40:00-05:00,BuyEveryDay,a883f0f263584b8ca9d5bd9a8fc0458a,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:40:00-05:00,BuyEveryDay,a883f0f263584b8ca9d5bd9a8fc0458a,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:41:00-05:00,BuyEveryDay,51ff9948f4bd48a9b0c9de59d0908e10,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:41:00-05:00,BuyEveryDay,51ff9948f4bd48a9b0c9de59d0908e10,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:42:00-05:00,BuyEveryDay,1c32eaaabc3c4d49a98f852f1f1fd587,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:42:00-05:00,BuyEveryDay,1c32eaaabc3c4d49a98f852f1f1fd587,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:43:00-05:00,BuyEveryDay,e6e5eb6668864e799bbb767db7e37b5f,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:43:00-05:00,BuyEveryDay,e6e5eb6668864e799bbb767db7e37b5f,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:44:00-05:00,BuyEveryDay,d35ba1cccf47469f8ad0a38d8faa881f,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:44:00-05:00,BuyEveryDay,d35ba1cccf47469f8ad0a38d8faa881f,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:45:00-05:00,BuyEveryDay,572a19039a5d49d5bdbf1aeee421bf90,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:45:00-05:00,BuyEveryDay,572a19039a5d49d5bdbf1aeee421bf90,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:46:00-05:00,BuyEveryDay,bc56f2cd1fba4f9b9d7a18068c3cb67a,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:46:00-05:00,BuyEveryDay,bc56f2cd1fba4f9b9d7a18068c3cb67a,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:47:00-05:00,BuyEveryDay,e82bfddc478e4fe1a3dbb49cd0a9ce43,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:47:00-05:00,BuyEveryDay,e82bfddc478e4fe1a3dbb49cd0a9ce43,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:48:00-05:00,BuyEveryDay,aab22175dd0841dbab710f6d3905fd30,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:48:00-05:00,BuyEveryDay,aab22175dd0841dbab710f6d3905fd30,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:49:00-05:00,BuyEveryDay,4829a36246df46bfbacf497cd57a8547,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:49:00-05:00,BuyEveryDay,4829a36246df46bfbacf497cd57a8547,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:50:00-05:00,BuyEveryDay,e19b13dbab92415a805bac8f44578181,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:50:00-05:00,BuyEveryDay,e19b13dbab92415a805bac8f44578181,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:51:00-05:00,BuyEveryDay,16c527f011714e1b9516588a399eac0a,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:51:00-05:00,BuyEveryDay,16c527f011714e1b9516588a399eac0a,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:52:00-05:00,BuyEveryDay,5c520cf126064d91a00f0885048b623f,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:52:00-05:00,BuyEveryDay,5c520cf126064d91a00f0885048b623f,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:53:00-05:00,BuyEveryDay,877a2cc01a734e4c81b91d8e2f783499,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:53:00-05:00,BuyEveryDay,877a2cc01a734e4c81b91d8e2f783499,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:54:00-05:00,BuyEveryDay,33febc990b834b27a140f444598ce85f,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:54:00-05:00,BuyEveryDay,33febc990b834b27a140f444598ce85f,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:55:00-05:00,BuyEveryDay,2eb540b044554b64bf93a56c5bad4c60,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:55:00-05:00,BuyEveryDay,2eb540b044554b64bf93a56c5bad4c60,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:56:00-05:00,BuyEveryDay,00a711e594664cda956c549e5da9813d,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:56:00-05:00,BuyEveryDay,00a711e594664cda956c549e5da9813d,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:57:00-05:00,BuyEveryDay,e006f7044ab9497daa951cf28a021095,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:57:00-05:00,BuyEveryDay,e006f7044ab9497daa951cf28a021095,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:58:00-05:00,BuyEveryDay,c56fa388ce9e4dac9d56c72ce8d1c576,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:58:00-05:00,BuyEveryDay,c56fa388ce9e4dac9d56c72ce8d1c576,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:59:00-05:00,BuyEveryDay,b1dd2a9538864e208b37393262b661ec,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
