time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-03 09:30:00-05:00,BuyEveryDay,76b5525f14034f6aa5f5aa7f6bd5aebb,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:30:00-05:00,BuyEveryDay,76b5525f14034f6aa5f5aa7f6bd5aebb,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 12:30:00-05:00,BuyEveryDay,bf300d52f31d4e69ba9c76cb9bc1b865,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 12:30:00-05:00,BuyEveryDay,bf300d52f31d4e69ba9c76cb9bc1b865,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 15:30:00-05:00,BuyEveryDay,47d4226ccc414369927aaef4916bad83,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 15:30:00-05:00,BuyEveryDay,47d4226ccc414369927aaef4916bad83,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-04 09:30:00-05:00,BuyEveryDay,820192aac22f43f3a9e2ced67a9aca28,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-04 09:30:00-05:00,BuyEveryDay,820192aac22f43f3a9e2ced67a9aca28,AAPL,buy,market,fill,1,gtc,0.0,1,stock,126.88999938964844,0.07880841711798282,0.0
2023-01-04 12:30:00-05:00,BuyEveryDay,a24385cf7c7f463e8cece0490c9d0cbd,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-04 12:30:00-05:00,BuyEveryDay,a24385cf7c7f463e8cece0490c9d0cbd,AAPL,buy,market,fill,1,gtc,0.0,1,stock,126.88999938964844,0.07880841711798282,0.0
2023-01-04 15:30:00-05:00,BuyEveryDay,da8b89f958734018943971af9a22aedb,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-04 15:30:00-05:00,BuyEveryDay,da8b89f958734018943971af9a22aedb,AAPL,buy,market,fill,1,gtc,0.0,1,stock,126.88999938964844,0.07880841711798282,0.0
2023-01-05 09:30:00-05:00,BuyEveryDay,06bcfec5bc97427a891206eddcb435e9,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-05 09:30:00-05:00,BuyEveryDay,06bcfec5bc97427a891206eddcb435e9,AAPL,buy,market,fill,1,gtc,0.0,1,stock,127.12999725341797,0.07865964143825342,0.0
2023-01-05 12:30:00-05:00,BuyEveryDay,986f62d0bd9341898f4bd3b191ecba33,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-05 12:30:00-05:00,BuyEveryDay,986f62d0bd9341898f4bd3b191ecba33,AAPL,buy,market,fill,1,gtc,0.0,1,stock,127.12999725341797,0.07865964143825342,0.0
2023-01-05 15:30:00-05:00,BuyEveryDay,41ceff2224fc44b69234b3c95ae3d692,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-05 15:30:00-05:00,BuyEveryDay,41ceff2224fc44b69234b3c95ae3d692,AAPL,buy,market,fill,1,gtc,0.0,1,stock,127.12999725341797,0.07865964143825342,0.0
2023-01-06 09:30:00-05:00,BuyEveryDay,4942b36cfe4642ef94f457f905d51aba,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
