time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-03 09:30:00-05:00,BuyEveryDay,1503e01766b247eaa140e78238710c52,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:30:00-05:00,BuyEveryDay,1503e01766b247eaa140e78238710c52,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:31:00-05:00,BuyEveryDay,ca2eb53c54f04bd1b4728644c0c38bdb,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:31:00-05:00,BuyEveryDay,ca2eb53c54f04bd1b4728644c0c38bdb,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:32:00-05:00,BuyEveryDay,1eccfb48551e48e6b6f48d419f85dad8,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:32:00-05:00,BuyEveryDay,1eccfb48551e48e6b6f48d419f85dad8,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:33:00-05:00,BuyEveryDay,3633d98906154e93a0f6f9ef321060fe,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:33:00-05:00,BuyEveryDay,3633d98906154e93a0f6f9ef321060fe,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:34:00-05:00,BuyEveryDay,3d6392fb7f8e4f96a89b772050bf490d,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:34:00-05:00,BuyEveryDay,3d6392fb7f8e4f96a89b772050bf490d,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:35:00-05:00,BuyEveryDay,d37a40b8fcc7499cba057fde4486de23,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:35:00-05:00,BuyEveryDay,d37a40b8fcc7499cba057fde4486de23,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:36:00-05:00,BuyEveryDay,979995e876404de7ac3154e9b890634a,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:36:00-05:00,BuyEveryDay,979995e876404de7ac3154e9b890634a,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:37:00-05:00,BuyEveryDay,25e495ee081449348b07bd42b10ae792,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:37:00-05:00,BuyEveryDay,25e495ee081449348b07bd42b10ae792,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:38:00-05:00,BuyEveryDay,a19bfd84faf34703a14d6a51e0678f2f,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:38:00-05:00,BuyEveryDay,a19bfd84faf34703a14d6a51e0678f2f,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:39:00-05:00,BuyEveryDay,a0d6f19546464838a3dc86d73c5fe40c,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:39:00-05:00,BuyEveryDay,a0d6f19546464838a3dc86d73c5fe40c,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:40:00-05:00,BuyEveryDay,2c320b363ca246fa98940b882a44b1b8,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:40:00-05:00,BuyEveryDay,2c320b363ca246fa98940b882a44b1b8,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:41:00-05:00,BuyEveryDay,ab1d44587e6b4c3c893d41c2e0d83ee3,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:41:00-05:00,BuyEveryDay,ab1d44587e6b4c3c893d41c2e0d83ee3,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:42:00-05:00,BuyEveryDay,35e4b6c2e6fe4a39a27a1244344d5fda,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:42:00-05:00,BuyEveryDay,35e4b6c2e6fe4a39a27a1244344d5fda,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:43:00-05:00,BuyEveryDay,bd2eeeae2af440c5923498b78e6f2425,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:43:00-05:00,BuyEveryDay,bd2eeeae2af440c5923498b78e6f2425,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:44:00-05:00,BuyEveryDay,58df6c17b90d4e51983109e294139e6c,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:44:00-05:00,BuyEveryDay,58df6c17b90d4e51983109e294139e6c,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
2023-01-03 09:45:00-05:00,BuyEveryDay,b231856d97dc41c2900227f706429e32,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-01-03 09:45:00-05:00,BuyEveryDay,b231856d97dc41c2900227f706429e32,AAPL,buy,market,fill,1,gtc,0.0,1,stock,130.27999877929688,0.07675775325221391,0.0
